Driver,LapNumber,LapTime,Compound,Stint,PitInTime,PitOutTime,Year,Round
LEC,28.0,0 days 00:01:09.596000,HARD,2.0,,,2020,1
LEC,29.0,0 days 00:01:09.538000,HARD,2.0,,,2020,1
LEC,30.0,0 days 00:01:09.245000,HARD,2.0,,,2020,1
LEC,31.0,0 days 00:01:09.479000,HARD,2.0,,,2020,1
LEC,32.0,0 days 00:01:09.263000,HARD,2.0,,,2020,1
LEC,33.0,0 days 00:01:08.973000,HARD,2.0,,,2020,1
LEC,34.0,0 days 00:01:09.184000,HARD,2.0,,,2020,1
LEC,35.0,0 days 00:01:09.112000,HARD,2.0,,,2020,1
LEC,36.0,0 days 00:01:09.126000,HARD,2.0,,,2020,1
LEC,37.0,0 days 00:01:09.120000,HARD,2.0,,,2020,1
LEC,38.0,0 days 00:01:09.103000,HARD,2.0,,,2020,1
LEC,39.0,0 days 00:01:09.218000,HARD,2.0,,,2020,1
LEC,40.0,0 days 00:01:09.581000,HARD,2.0,,,2020,1
LEC,41.0,0 days 00:01:09.129000,HARD,2.0,,,2020,1
LEC,42.0,0 days 00:01:09.031000,HARD,2.0,,,2020,1
LEC,43.0,0 days 00:01:08.781000,HARD,2.0,,,2020,1
LEC,44.0,0 days 00:01:09.153000,HARD,2.0,,,2020,1
LEC,45.0,0 days 00:01:09.085000,HARD,2.0,,,2020,1
LEC,46.0,0 days 00:01:24.700000,HARD,2.0,0 days 01:35:24.201000,,2020,1
LEC,47.0,0 days 00:01:47.833000,HARD,2.0,,0 days 01:35:46.149000,2020,1
LEC,48.0,0 days 00:01:44.214000,HARD,2.0,,,2020,1
LEC,49.0,0 days 00:01:34.516000,HARD,2.0,,,2020,1
LEC,50.0,0 days 00:01:41.270000,MEDIUM,3.0,,,2020,1
LEC,51.0,0 days 00:01:54.511000,MEDIUM,3.0,0 days 01:44:05.483000,,2020,1
LEC,52.0,0 days 00:01:55.821000,MEDIUM,3.0,,0 days 01:44:24.141000,2020,1
LEC,53.0,0 days 00:01:50.846000,MEDIUM,3.0,,,2020,1
LEC,54.0,0 days 00:01:43.477000,MEDIUM,3.0,,,2020,1
LEC,55.0,0 days 00:01:33.349000,MEDIUM,4.0,,,2020,1
LEC,56.0,0 days 00:01:10.053000,MEDIUM,4.0,,,2020,1
LEC,57.0,0 days 00:01:08.916000,MEDIUM,4.0,,,2020,1
LEC,58.0,0 days 00:01:08.389000,MEDIUM,4.0,,,2020,1
LEC,59.0,0 days 00:01:07.901000,MEDIUM,4.0,,,2020,1
LEC,60.0,0 days 00:01:08.339000,MEDIUM,4.0,,,2020,1
LEC,61.0,0 days 00:01:08.020000,MEDIUM,4.0,,,2020,1
LEC,62.0,0 days 00:01:08.073000,MEDIUM,4.0,,,2020,1
LEC,63.0,0 days 00:01:08.127000,MEDIUM,4.0,,,2020,1
LEC,64.0,0 days 00:01:08.324000,MEDIUM,4.0,,,2020,1
LEC,65.0,0 days 00:01:07.935000,MEDIUM,4.0,,,2020,1
LEC,66.0,0 days 00:01:08.260000,MEDIUM,4.0,,,2020,1
LEC,67.0,,MEDIUM,4.0,,,2020,1
STR,1.0,0 days 00:01:17.583000,SOFT,1.0,,,2020,1
STR,2.0,0 days 00:01:12.184000,SOFT,1.0,,,2020,1
STR,3.0,0 days 00:01:10.570000,SOFT,1.0,,,2020,1
STR,4.0,0 days 00:01:10.326000,SOFT,1.0,,,2020,1
STR,5.0,0 days 00:01:10.333000,SOFT,1.0,,,2020,1
STR,6.0,0 days 00:01:10.508000,SOFT,1.0,,,2020,1
STR,7.0,0 days 00:01:10.845000,SOFT,1.0,,,2020,1
STR,8.0,0 days 00:01:10.655000,SOFT,1.0,,,2020,1
STR,9.0,0 days 00:01:10.629000,SOFT,1.0,,,2020,1
STR,10.0,0 days 00:01:10.734000,SOFT,1.0,,,2020,1
STR,11.0,0 days 00:01:10.611000,SOFT,1.0,,,2020,1
STR,12.0,0 days 00:01:11.431000,SOFT,1.0,,,2020,1
STR,13.0,0 days 00:01:14.041000,SOFT,1.0,,,2020,1
STR,14.0,0 days 00:01:15.253000,SOFT,1.0,,,2020,1
STR,15.0,0 days 00:01:19.510000,SOFT,1.0,0 days 00:56:45.056000,,2020,1
MAG,1.0,0 days 00:01:19.587000,MEDIUM,1.0,,,2020,1
MAG,2.0,0 days 00:01:12.762000,MEDIUM,1.0,,,2020,1
MAG,3.0,0 days 00:01:11.531000,MEDIUM,1.0,,,2020,1
MAG,4.0,0 days 00:01:11.582000,MEDIUM,1.0,,,2020,1
MAG,5.0,0 days 00:01:11.879000,MEDIUM,1.0,,,2020,1
MAG,6.0,0 days 00:01:11.463000,MEDIUM,1.0,,,2020,1
MAG,7.0,0 days 00:01:12.869000,MEDIUM,1.0,,,2020,1
MAG,8.0,0 days 00:01:11.489000,MEDIUM,1.0,,,2020,1
MAG,9.0,0 days 00:01:11.152000,MEDIUM,1.0,,,2020,1
MAG,10.0,0 days 00:01:11.386000,MEDIUM,1.0,,,2020,1
MAG,11.0,0 days 00:01:11.075000,MEDIUM,1.0,,,2020,1
MAG,12.0,0 days 00:01:11.766000,MEDIUM,1.0,,,2020,1
MAG,13.0,0 days 00:01:11.274000,MEDIUM,1.0,,,2020,1
MAG,14.0,0 days 00:01:10.974000,MEDIUM,1.0,,,2020,1
MAG,15.0,0 days 00:01:10.852000,MEDIUM,1.0,,,2020,1
MAG,16.0,0 days 00:01:10.843000,MEDIUM,1.0,,,2020,1
MAG,17.0,0 days 00:01:10.884000,MEDIUM,1.0,,,2020,1
MAG,18.0,0 days 00:01:10.720000,MEDIUM,1.0,,,2020,1
MAG,19.0,0 days 00:01:11.243000,MEDIUM,1.0,,,2020,1
MAG,20.0,,MEDIUM,1.0,,,2020,1
ALB,1.0,0 days 00:01:15.104000,SOFT,1.0,,,2020,1
ALB,2.0,0 days 00:01:10.362000,SOFT,1.0,,,2020,1
ALB,3.0,0 days 00:01:09.579000,SOFT,1.0,,,2020,1
ALB,4.0,0 days 00:01:09.853000,SOFT,1.0,,,2020,1
ALB,5.0,0 days 00:01:09.412000,SOFT,1.0,,,2020,1
ALB,6.0,0 days 00:01:09.525000,SOFT,1.0,,,2020,1
ALB,7.0,0 days 00:01:09.808000,SOFT,1.0,,,2020,1
ALB,8.0,0 days 00:01:09.649000,SOFT,1.0,,,2020,1
ALB,9.0,0 days 00:01:10.010000,SOFT,1.0,,,2020,1
ALB,10.0,0 days 00:01:10.108000,SOFT,1.0,,,2020,1
ALB,11.0,0 days 00:01:10.082000,SOFT,1.0,,,2020,1
ALB,12.0,0 days 00:01:09.823000,SOFT,1.0,,,2020,1
ALB,13.0,0 days 00:01:09.907000,SOFT,1.0,,,2020,1
ALB,14.0,0 days 00:01:10.085000,SOFT,1.0,,,2020,1
ALB,15.0,0 days 00:01:09.947000,SOFT,1.0,,,2020,1
ALB,16.0,0 days 00:01:10.102000,SOFT,1.0,,,2020,1
ALB,17.0,0 days 00:01:09.896000,SOFT,1.0,,,2020,1
ALB,18.0,0 days 00:01:09.997000,SOFT,1.0,,,2020,1
ALB,19.0,0 days 00:01:09.935000,SOFT,1.0,,,2020,1
ALB,20.0,0 days 00:01:09.919000,SOFT,1.0,,,2020,1
ALB,21.0,0 days 00:01:27.164000,SOFT,1.0,0 days 01:03:26.007000,,2020,1
ALB,22.0,0 days 00:01:50.964000,SOFT,1.0,,0 days 01:03:47.455000,2020,1
ALB,23.0,0 days 00:01:46.649000,SOFT,1.0,,,2020,1
ALB,24.0,0 days 00:01:55.676000,SOFT,1.0,,,2020,1
ALB,25.0,0 days 00:01:52.142000,HARD,2.0,,,2020,1
ALB,26.0,0 days 00:01:10.050000,HARD,2.0,,,2020,1
ALB,27.0,0 days 00:01:09.365000,HARD,2.0,,,2020,1
ALB,28.0,0 days 00:01:09.271000,HARD,2.0,,,2020,1
ALB,29.0,0 days 00:01:08.703000,HARD,2.0,,,2020,1
ALB,30.0,0 days 00:01:08.618000,HARD,2.0,,,2020,1
ALB,31.0,0 days 00:01:08.703000,HARD,2.0,,,2020,1
ALB,32.0,0 days 00:01:08.593000,HARD,2.0,,,2020,1
ALB,33.0,0 days 00:01:08.734000,HARD,2.0,,,2020,1
ALB,34.0,0 days 00:01:08.722000,HARD,2.0,,,2020,1
ALB,35.0,0 days 00:01:08.678000,HARD,2.0,,,2020,1
ALB,36.0,0 days 00:01:08.774000,HARD,2.0,,,2020,1
ALB,37.0,0 days 00:01:08.880000,HARD,2.0,,,2020,1
ALB,38.0,0 days 00:01:09.007000,HARD,2.0,,,2020,1
ALB,39.0,0 days 00:01:08.827000,HARD,2.0,,,2020,1
ALB,40.0,0 days 00:01:09.120000,HARD,2.0,,,2020,1
ALB,41.0,0 days 00:01:09.085000,HARD,2.0,,,2020,1
ALB,42.0,0 days 00:01:08.743000,HARD,2.0,,,2020,1
ALB,43.0,0 days 00:01:08.637000,HARD,2.0,,,2020,1
ALB,44.0,0 days 00:01:08.584000,HARD,2.0,,,2020,1
ALB,45.0,0 days 00:01:08.432000,HARD,2.0,,,2020,1
ALB,46.0,0 days 00:01:20.622000,HARD,2.0,0 days 01:35:09.612000,,2020,1
ALB,47.0,0 days 00:01:49.417000,HARD,2.0,,0 days 01:35:31.605000,2020,1
ALB,48.0,0 days 00:01:53.584000,HARD,2.0,,,2020,1
ALB,49.0,0 days 00:01:37.290000,HARD,2.0,,,2020,1
ALB,50.0,0 days 00:01:39.511000,SOFT,3.0,,,2020,1
ALB,51.0,0 days 00:01:54.081000,SOFT,3.0,0 days 01:44:03.208000,,2020,1
ALB,52.0,0 days 00:01:56.349000,SOFT,3.0,,0 days 01:44:20.337000,2020,1
ALB,53.0,0 days 00:01:51.006000,SOFT,3.0,,,2020,1
ALB,54.0,0 days 00:01:41.457000,SOFT,3.0,,,2020,1
ALB,55.0,0 days 00:01:36.508000,SOFT,4.0,,,2020,1
ALB,56.0,0 days 00:01:16.768000,SOFT,4.0,,,2020,1
ALB,57.0,0 days 00:01:10.174000,SOFT,4.0,,,2020,1
ALB,58.0,0 days 00:01:09.610000,SOFT,4.0,,,2020,1
ALB,59.0,0 days 00:01:09.920000,SOFT,4.0,,,2020,1
ALB,60.0,0 days 00:01:10.521000,SOFT,4.0,,,2020,1
ALB,61.0,0 days 00:01:10.859000,SOFT,4.0,,,2020,1
ALB,62.0,0 days 00:01:10.182000,SOFT,4.0,,,2020,1
ALB,63.0,,SOFT,4.0,,,2020,1
KVY,1.0,0 days 00:01:20.360000,MEDIUM,1.0,,,2020,1
KVY,2.0,0 days 00:01:13.127000,MEDIUM,1.0,,,2020,1
KVY,3.0,0 days 00:01:11.726000,MEDIUM,1.0,,,2020,1
KVY,4.0,0 days 00:01:11.327000,MEDIUM,1.0,,,2020,1
KVY,5.0,0 days 00:01:12.095000,MEDIUM,1.0,,,2020,1
KVY,6.0,0 days 00:01:10.997000,MEDIUM,1.0,,,2020,1
KVY,7.0,0 days 00:01:10.962000,MEDIUM,1.0,,,2020,1
KVY,8.0,0 days 00:01:11.132000,MEDIUM,1.0,,,2020,1
KVY,9.0,0 days 00:01:10.753000,MEDIUM,1.0,,,2020,1
KVY,10.0,0 days 00:01:11.003000,MEDIUM,1.0,,,2020,1
KVY,11.0,0 days 00:01:10.831000,MEDIUM,1.0,,,2020,1
KVY,12.0,0 days 00:01:11.190000,MEDIUM,1.0,,,2020,1
KVY,13.0,0 days 00:01:10.637000,MEDIUM,1.0,,,2020,1
KVY,14.0,0 days 00:01:10.839000,MEDIUM,1.0,,,2020,1
KVY,15.0,0 days 00:01:10.928000,MEDIUM,1.0,,,2020,1
KVY,16.0,0 days 00:01:10.784000,MEDIUM,1.0,,,2020,1
KVY,17.0,0 days 00:01:10.523000,MEDIUM,1.0,,,2020,1
KVY,18.0,0 days 00:01:10.590000,MEDIUM,1.0,,,2020,1
KVY,19.0,0 days 00:01:10.420000,MEDIUM,1.0,,,2020,1
KVY,20.0,0 days 00:01:10.655000,MEDIUM,1.0,,,2020,1
KVY,21.0,0 days 00:01:42.320000,MEDIUM,1.0,0 days 01:04:12.406000,,2020,1
KVY,22.0,0 days 00:01:44.170000,MEDIUM,1.0,,0 days 01:04:35.200000,2020,1
KVY,23.0,0 days 00:01:20.170000,MEDIUM,1.0,,,2020,1
KVY,24.0,0 days 00:01:54.238000,MEDIUM,1.0,,,2020,1
KVY,25.0,0 days 00:01:44.410000,HARD,2.0,,,2020,1
KVY,26.0,0 days 00:01:10.997000,HARD,2.0,,,2020,1
KVY,27.0,0 days 00:01:10.473000,HARD,2.0,,,2020,1
KVY,28.0,0 days 00:01:10.128000,HARD,2.0,,,2020,1
KVY,29.0,0 days 00:01:09.898000,HARD,2.0,,,2020,1
KVY,30.0,0 days 00:01:10.224000,HARD,2.0,,,2020,1
KVY,31.0,0 days 00:01:10.657000,HARD,2.0,,,2020,1
KVY,32.0,0 days 00:01:10.035000,HARD,2.0,,,2020,1
KVY,33.0,0 days 00:01:10.461000,HARD,2.0,,,2020,1
KVY,34.0,0 days 00:01:09.827000,HARD,2.0,,,2020,1
KVY,35.0,0 days 00:01:09.769000,HARD,2.0,,,2020,1
KVY,36.0,0 days 00:01:10.086000,HARD,2.0,,,2020,1
KVY,37.0,0 days 00:01:09.734000,HARD,2.0,,,2020,1
KVY,38.0,0 days 00:01:09.473000,HARD,2.0,,,2020,1
KVY,39.0,0 days 00:01:09.375000,HARD,2.0,,,2020,1
KVY,40.0,0 days 00:01:09.829000,HARD,2.0,,,2020,1
KVY,41.0,0 days 00:01:09.327000,HARD,2.0,,,2020,1
KVY,42.0,0 days 00:01:09.286000,HARD,2.0,,,2020,1
KVY,43.0,0 days 00:01:09.703000,HARD,2.0,,,2020,1
KVY,44.0,0 days 00:01:09.663000,HARD,2.0,,,2020,1
KVY,45.0,0 days 00:01:09.135000,HARD,2.0,,,2020,1
KVY,46.0,0 days 00:01:27.749000,HARD,2.0,0 days 01:35:41.169000,,2020,1
KVY,47.0,0 days 00:01:48.009000,HARD,2.0,,0 days 01:36:02.798000,2020,1
KVY,48.0,0 days 00:01:33.944000,HARD,2.0,,,2020,1
KVY,49.0,0 days 00:01:30.350000,HARD,2.0,,,2020,1
KVY,50.0,0 days 00:01:42.464000,SOFT,3.0,,,2020,1
KVY,51.0,0 days 00:01:56.833000,SOFT,3.0,0 days 01:44:11.705000,,2020,1
KVY,52.0,0 days 00:01:54.212000,SOFT,3.0,,0 days 01:44:31.326000,2020,1
KVY,53.0,0 days 00:01:50.394000,SOFT,3.0,,,2020,1
KVY,54.0,0 days 00:01:44.104000,SOFT,3.0,,,2020,1
KVY,55.0,0 days 00:01:29.982000,SOFT,4.0,,,2020,1
KVY,56.0,0 days 00:01:11.427000,SOFT,4.0,,,2020,1
KVY,57.0,0 days 00:01:10.110000,SOFT,4.0,,,2020,1
KVY,58.0,0 days 00:01:10.242000,SOFT,4.0,,,2020,1
KVY,59.0,0 days 00:01:10.781000,SOFT,4.0,,,2020,1
KVY,60.0,0 days 00:01:10.378000,SOFT,4.0,,,2020,1
KVY,61.0,0 days 00:01:10.623000,SOFT,4.0,,,2020,1
KVY,62.0,0 days 00:01:11.475000,SOFT,4.0,,,2020,1
KVY,63.0,0 days 00:01:10.456000,SOFT,4.0,,,2020,1
KVY,64.0,0 days 00:01:11.794000,SOFT,4.0,,,2020,1
KVY,65.0,,SOFT,4.0,,,2020,1
RIC,1.0,0 days 00:01:18.766000,SOFT,1.0,,,2020,1
RIC,2.0,0 days 00:01:12.125000,SOFT,1.0,,,2020,1
RIC,3.0,0 days 00:01:11.236000,SOFT,1.0,,,2020,1
