Driver,LapNumber,LapTime,Compound,Stint,PitInTime,PitOutTime,Year,Round
VER,43.0,0 days 00:01:36.890000,HARD,3.0,,,2023,1
VER,44.0,0 days 00:01:36.236000,HARD,3.0,,,2023,1
VER,45.0,0 days 00:01:37.015000,HARD,3.0,,,2023,1
VER,46.0,0 days 00:01:36.701000,HARD,3.0,,,2023,1
VER,47.0,0 days 00:01:37.009000,HARD,3.0,,,2023,1
VER,48.0,0 days 00:01:36.918000,HARD,3.0,,,2023,1
VER,49.0,0 days 00:01:36.962000,HARD,3.0,,,2023,1
VER,50.0,0 days 00:01:37.250000,HARD,3.0,,,2023,1
VER,51.0,0 days 00:01:37.427000,HARD,3.0,,,2023,1
VER,52.0,0 days 00:01:36.919000,HARD,3.0,,,2023,1
VER,53.0,0 days 00:01:36.890000,HARD,3.0,,,2023,1
VER,54.0,0 days 00:01:36.678000,HARD,3.0,,,2023,1
VER,55.0,0 days 00:01:36.322000,HARD,3.0,,,2023,1
VER,56.0,0 days 00:01:37.205000,HARD,3.0,,,2023,1
VER,57.0,0 days 00:01:36.373000,HARD,3.0,,,2023,1
GAS,1.0,0 days 00:01:49.649000,SOFT,1.0,,,2023,1
GAS,2.0,0 days 00:01:40.438000,SOFT,1.0,,,2023,1
GAS,3.0,0 days 00:01:40.643000,SOFT,1.0,,,2023,1
GAS,4.0,0 days 00:01:40.894000,SOFT,1.0,,,2023,1
GAS,5.0,0 days 00:01:40.818000,SOFT,1.0,,,2023,1
GAS,6.0,0 days 00:01:41.110000,SOFT,1.0,,,2023,1
GAS,7.0,0 days 00:01:41.134000,SOFT,1.0,,,2023,1
GAS,8.0,0 days 00:01:41.173000,SOFT,1.0,,,2023,1
GAS,9.0,0 days 00:01:44.201000,SOFT,1.0,0 days 01:17:55.198000,,2023,1
GAS,10.0,0 days 00:02:01.262000,HARD,2.0,,0 days 01:18:21.104000,2023,1
GAS,11.0,0 days 00:01:38.762000,HARD,2.0,,,2023,1
GAS,12.0,0 days 00:01:38.928000,HARD,2.0,,,2023,1
GAS,13.0,0 days 00:01:39.349000,HARD,2.0,,,2023,1
GAS,14.0,0 days 00:01:38.859000,HARD,2.0,,,2023,1
GAS,15.0,0 days 00:01:38.985000,HARD,2.0,,,2023,1
GAS,16.0,0 days 00:01:38.945000,HARD,2.0,,,2023,1
GAS,17.0,0 days 00:01:39.011000,HARD,2.0,,,2023,1
GAS,18.0,0 days 00:01:39.029000,HARD,2.0,,,2023,1
GAS,19.0,0 days 00:01:39.066000,HARD,2.0,,,2023,1
GAS,20.0,0 days 00:01:39.017000,HARD,2.0,,,2023,1
GAS,21.0,0 days 00:01:39.327000,HARD,2.0,,,2023,1
GAS,22.0,0 days 00:01:39.485000,HARD,2.0,,,2023,1
GAS,23.0,0 days 00:01:39.263000,HARD,2.0,,,2023,1
GAS,24.0,0 days 00:01:39.761000,HARD,2.0,,,2023,1
GAS,25.0,0 days 00:01:42.288000,HARD,2.0,0 days 01:44:46.559000,,2023,1
GAS,26.0,0 days 00:01:59.404000,HARD,3.0,,0 days 01:45:11.481000,2023,1
GAS,27.0,0 days 00:01:38.729000,HARD,3.0,,,2023,1
GAS,28.0,0 days 00:01:37.761000,HARD,3.0,,,2023,1
GAS,29.0,0 days 00:01:38.012000,HARD,3.0,,,2023,1
GAS,30.0,0 days 00:01:37.760000,HARD,3.0,,,2023,1
GAS,31.0,0 days 00:01:37.968000,HARD,3.0,,,2023,1
GAS,32.0,0 days 00:01:38.012000,HARD,3.0,,,2023,1
GAS,33.0,0 days 00:01:37.974000,HARD,3.0,,,2023,1
GAS,34.0,0 days 00:01:38.022000,HARD,3.0,,,2023,1
GAS,35.0,0 days 00:01:38.088000,HARD,3.0,,,2023,1
GAS,36.0,0 days 00:01:38.184000,HARD,3.0,,,2023,1
GAS,37.0,0 days 00:01:38.133000,HARD,3.0,,,2023,1
GAS,38.0,0 days 00:01:38.108000,HARD,3.0,,,2023,1
GAS,39.0,0 days 00:01:38.537000,HARD,3.0,,,2023,1
GAS,40.0,0 days 00:01:49.707000,HARD,3.0,0 days 02:09:50.970000,,2023,1
GAS,41.0,0 days 00:02:08.544000,SOFT,4.0,,0 days 02:10:15.719000,2023,1
GAS,42.0,0 days 00:01:35.068000,SOFT,4.0,,,2023,1
GAS,43.0,0 days 00:01:35.942000,SOFT,4.0,,,2023,1
GAS,44.0,0 days 00:01:35.792000,SOFT,4.0,,,2023,1
GAS,45.0,0 days 00:01:36.186000,SOFT,4.0,,,2023,1
GAS,46.0,0 days 00:01:36.041000,SOFT,4.0,,,2023,1
GAS,47.0,0 days 00:01:36.120000,SOFT,4.0,,,2023,1
GAS,48.0,0 days 00:01:36.368000,SOFT,4.0,,,2023,1
GAS,49.0,0 days 00:01:36.803000,SOFT,4.0,,,2023,1
GAS,50.0,0 days 00:01:36.551000,SOFT,4.0,,,2023,1
GAS,51.0,0 days 00:01:36.635000,SOFT,4.0,,,2023,1
GAS,52.0,0 days 00:01:36.891000,SOFT,4.0,,,2023,1
GAS,53.0,0 days 00:01:36.979000,SOFT,4.0,,,2023,1
GAS,54.0,0 days 00:01:37.222000,SOFT,4.0,,,2023,1
GAS,55.0,0 days 00:01:37.559000,SOFT,4.0,,,2023,1
GAS,56.0,0 days 00:01:37.845000,SOFT,4.0,,,2023,1
GAS,57.0,0 days 00:01:38.147000,SOFT,4.0,,,2023,1
PER,1.0,0 days 00:01:41.063000,SOFT,1.0,,,2023,1
PER,2.0,0 days 00:01:38.862000,SOFT,1.0,,,2023,1
PER,3.0,0 days 00:01:38.830000,SOFT,1.0,,,2023,1
PER,4.0,0 days 00:01:38.758000,SOFT,1.0,,,2023,1
PER,5.0,0 days 00:01:38.404000,SOFT,1.0,,,2023,1
PER,6.0,0 days 00:01:38.718000,SOFT,1.0,,,2023,1
PER,7.0,0 days 00:01:38.804000,SOFT,1.0,,,2023,1
PER,8.0,0 days 00:01:39.172000,SOFT,1.0,,,2023,1
PER,9.0,0 days 00:01:38.914000,SOFT,1.0,,,2023,1
PER,10.0,0 days 00:01:39.085000,SOFT,1.0,,,2023,1
PER,11.0,0 days 00:01:39.249000,SOFT,1.0,,,2023,1
PER,12.0,0 days 00:01:39.197000,SOFT,1.0,,,2023,1
PER,13.0,0 days 00:01:39.336000,SOFT,1.0,,,2023,1
PER,14.0,0 days 00:01:38.739000,SOFT,1.0,,,2023,1
PER,15.0,0 days 00:01:38.608000,SOFT,1.0,,,2023,1
PER,16.0,0 days 00:01:38.770000,SOFT,1.0,,,2023,1
PER,17.0,0 days 00:01:41.360000,SOFT,1.0,0 days 01:30:41.043000,,2023,1
PER,18.0,0 days 00:01:58.797000,SOFT,2.0,,0 days 01:31:05.324000,2023,1
PER,19.0,0 days 00:01:37.659000,SOFT,2.0,,,2023,1
PER,20.0,0 days 00:01:37.448000,SOFT,2.0,,,2023,1
PER,21.0,0 days 00:01:37.240000,SOFT,2.0,,,2023,1
PER,22.0,0 days 00:01:37.169000,SOFT,2.0,,,2023,1
PER,23.0,0 days 00:01:37.304000,SOFT,2.0,,,2023,1
PER,24.0,0 days 00:01:37.352000,SOFT,2.0,,,2023,1
PER,25.0,0 days 00:01:38.418000,SOFT,2.0,,,2023,1
PER,26.0,0 days 00:01:37.454000,SOFT,2.0,,,2023,1
PER,27.0,0 days 00:01:37.387000,SOFT,2.0,,,2023,1
PER,28.0,0 days 00:01:37.211000,SOFT,2.0,,,2023,1
PER,29.0,0 days 00:01:37.733000,SOFT,2.0,,,2023,1
PER,30.0,0 days 00:01:37.400000,SOFT,2.0,,,2023,1
PER,31.0,0 days 00:01:37.919000,SOFT,2.0,,,2023,1
PER,32.0,0 days 00:01:37.722000,SOFT,2.0,,,2023,1
PER,33.0,0 days 00:01:37.869000,SOFT,2.0,,,2023,1
PER,34.0,0 days 00:01:40.686000,SOFT,2.0,0 days 01:58:43.794000,,2023,1
PER,35.0,0 days 00:01:58.785000,HARD,3.0,,0 days 01:59:08.856000,2023,1
PER,36.0,0 days 00:01:36.820000,HARD,3.0,,,2023,1
PER,37.0,0 days 00:01:36.344000,HARD,3.0,,,2023,1
PER,38.0,0 days 00:01:36.431000,HARD,3.0,,,2023,1
PER,39.0,0 days 00:01:36.429000,HARD,3.0,,,2023,1
PER,40.0,0 days 00:01:37.114000,HARD,3.0,,,2023,1
PER,41.0,0 days 00:02:03.522000,HARD,3.0,,,2023,1
PER,42.0,0 days 00:01:39.657000,HARD,3.0,,,2023,1
PER,43.0,0 days 00:01:36.554000,HARD,3.0,,,2023,1
PER,44.0,0 days 00:01:36.978000,HARD,3.0,,,2023,1
PER,45.0,0 days 00:01:36.928000,HARD,3.0,,,2023,1
PER,46.0,0 days 00:01:37.257000,HARD,3.0,,,2023,1
PER,47.0,0 days 00:01:36.661000,HARD,3.0,,,2023,1
PER,48.0,0 days 00:01:36.859000,HARD,3.0,,,2023,1
PER,49.0,0 days 00:01:37.049000,HARD,3.0,,,2023,1
PER,50.0,0 days 00:01:37.731000,HARD,3.0,,,2023,1
PER,51.0,0 days 00:01:37.049000,HARD,3.0,,,2023,1
PER,52.0,0 days 00:01:37.062000,HARD,3.0,,,2023,1
PER,53.0,0 days 00:01:37.345000,HARD,3.0,,,2023,1
PER,54.0,0 days 00:01:37.296000,HARD,3.0,,,2023,1
PER,55.0,0 days 00:01:37.092000,HARD,3.0,,,2023,1
PER,56.0,0 days 00:01:36.565000,HARD,3.0,,,2023,1
PER,57.0,0 days 00:01:36.558000,HARD,3.0,,,2023,1
ALO,1.0,0 days 00:01:43.608000,SOFT,1.0,,,2023,1
ALO,2.0,0 days 00:01:39.792000,SOFT,1.0,,,2023,1
ALO,3.0,0 days 00:01:39.100000,SOFT,1.0,,,2023,1
ALO,4.0,0 days 00:01:39.548000,SOFT,1.0,,,2023,1
ALO,5.0,0 days 00:01:39.662000,SOFT,1.0,,,2023,1
ALO,6.0,0 days 00:01:39.674000,SOFT,1.0,,,2023,1
ALO,7.0,0 days 00:01:39.729000,SOFT,1.0,,,2023,1
ALO,8.0,0 days 00:01:39.959000,SOFT,1.0,,,2023,1
ALO,9.0,0 days 00:01:40.275000,SOFT,1.0,,,2023,1
ALO,10.0,0 days 00:01:40.203000,SOFT,1.0,,,2023,1
ALO,11.0,0 days 00:01:41.147000,SOFT,1.0,,,2023,1
ALO,12.0,0 days 00:01:40.934000,SOFT,1.0,,,2023,1
ALO,13.0,0 days 00:01:40.341000,SOFT,1.0,,,2023,1
ALO,14.0,0 days 00:01:42.212000,SOFT,1.0,0 days 01:26:01.361000,,2023,1
ALO,15.0,0 days 00:01:59.692000,HARD,2.0,,0 days 01:26:27.142000,2023,1
ALO,16.0,0 days 00:01:37.542000,HARD,2.0,,,2023,1
ALO,17.0,0 days 00:01:38.139000,HARD,2.0,,,2023,1
ALO,18.0,0 days 00:01:38.124000,HARD,2.0,,,2023,1
ALO,19.0,0 days 00:01:38.361000,HARD,2.0,,,2023,1
ALO,20.0,0 days 00:01:38.318000,HARD,2.0,,,2023,1
ALO,21.0,0 days 00:01:38.407000,HARD,2.0,,,2023,1
ALO,22.0,0 days 00:01:38.200000,HARD,2.0,,,2023,1
ALO,23.0,0 days 00:01:37.853000,HARD,2.0,,,2023,1
ALO,24.0,0 days 00:01:37.878000,HARD,2.0,,,2023,1
ALO,25.0,0 days 00:01:38.139000,HARD,2.0,,,2023,1
ALO,26.0,0 days 00:01:38.127000,HARD,2.0,,,2023,1
ALO,27.0,0 days 00:01:38.612000,HARD,2.0,,,2023,1
ALO,28.0,0 days 00:01:38.199000,HARD,2.0,,,2023,1
ALO,29.0,0 days 00:01:38.585000,HARD,2.0,,,2023,1
ALO,30.0,0 days 00:01:38.282000,HARD,2.0,,,2023,1
ALO,31.0,0 days 00:01:38.009000,HARD,2.0,,,2023,1
ALO,32.0,0 days 00:01:37.871000,HARD,2.0,,,2023,1
ALO,33.0,0 days 00:01:37.769000,HARD,2.0,,,2023,1
ALO,34.0,0 days 00:01:40.353000,HARD,2.0,0 days 01:59:07.809000,,2023,1
ALO,35.0,0 days 00:01:57.389000,HARD,3.0,,0 days 01:59:32.653000,2023,1
ALO,36.0,0 days 00:01:36.156000,HARD,3.0,,,2023,1
ALO,37.0,0 days 00:01:37.431000,HARD,3.0,,,2023,1
ALO,38.0,0 days 00:01:37.002000,HARD,3.0,,,2023,1
ALO,39.0,0 days 00:01:37.243000,HARD,3.0,,,2023,1
ALO,40.0,0 days 00:01:37.208000,HARD,3.0,,,2023,1
ALO,41.0,0 days 00:02:06.713000,HARD,3.0,,,2023,1
ALO,42.0,0 days 00:01:36.334000,HARD,3.0,,,2023,1
ALO,43.0,0 days 00:01:36.911000,HARD,3.0,,,2023,1
ALO,44.0,0 days 00:01:37.022000,HARD,3.0,,,2023,1
ALO,45.0,0 days 00:01:37.931000,HARD,3.0,,,2023,1
ALO,46.0,0 days 00:01:37.087000,HARD,3.0,,,2023,1
ALO,47.0,0 days 00:01:37.326000,HARD,3.0,,,2023,1
ALO,48.0,0 days 00:01:36.783000,HARD,3.0,,,2023,1
ALO,49.0,0 days 00:01:36.726000,HARD,3.0,,,2023,1
ALO,50.0,0 days 00:01:36.331000,HARD,3.0,,,2023,1
ALO,51.0,0 days 00:01:36.960000,HARD,3.0,,,2023,1
ALO,52.0,0 days 00:01:37.010000,HARD,3.0,,,2023,1
ALO,53.0,0 days 00:01:37.010000,HARD,3.0,,,2023,1
ALO,54.0,0 days 00:01:37.599000,HARD,3.0,,,2023,1
ALO,55.0,0 days 00:01:37.662000,HARD,3.0,,,2023,1
ALO,56.0,0 days 00:01:37.473000,HARD,3.0,,,2023,1
ALO,57.0,0 days 00:01:37.422000,HARD,3.0,,,2023,1
LEC,1.0,0 days 00:01:40.230000,SOFT,1.0,,,2023,1
LEC,2.0,0 days 00:01:38.750000,SOFT,1.0,,,2023,1
LEC,3.0,0 days 00:01:38.658000,SOFT,1.0,,,2023,1
LEC,4.0,0 days 00:01:38.825000,SOFT,1.0,,,2023,1
LEC,5.0,0 days 00:01:38.664000,SOFT,1.0,,,2023,1
LEC,6.0,0 days 00:01:38.572000,SOFT,1.0,,,2023,1
LEC,7.0,0 days 00:01:38.691000,SOFT,1.0,,,2023,1
LEC,8.0,0 days 00:01:38.614000,SOFT,1.0,,,2023,1
LEC,9.0,0 days 00:01:38.828000,SOFT,1.0,,,2023,1
LEC,10.0,0 days 00:01:39.073000,SOFT,1.0,,,2023,1
LEC,11.0,0 days 00:01:39.212000,SOFT,1.0,,,2023,1
LEC,12.0,0 days 00:01:39.489000,SOFT,1.0,,,2023,1
LEC,13.0,0 days 00:01:42.068000,SOFT,1.0,0 days 01:24:04.832000,,2023,1
LEC,14.0,0 days 00:01:58.770000,HARD,2.0,,0 days 01:24:29.253000,2023,1
LEC,15.0,0 days 00:01:38.477000,HARD,2.0,,,2023,1
LEC,16.0,0 days 00:01:37.953000,HARD,2.0,,,2023,1
LEC,17.0,0 days 00:01:38.031000,HARD,2.0,,,2023,1
LEC,18.0,0 days 00:01:37.798000,HARD,2.0,,,2023,1
LEC,19.0,0 days 00:01:37.858000,HARD,2.0,,,2023,1
LEC,20.0,0 days 00:01:37.631000,HARD,2.0,,,2023,1
LEC,21.0,0 days 00:01:37.753000,HARD,2.0,,,2023,1
LEC,22.0,0 days 00:01:38.162000,HARD,2.0,,,2023,1
LEC,23.0,0 days 00:01:38.054000,HARD,2.0,,,2023,1
LEC,24.0,0 days 00:01:37.972000,HARD,2.0,,,2023,1
LEC,25.0,0 days 00:01:38.541000,HARD,2.0,,,2023,1
LEC,26.0,0 days 00:01:39.668000,HARD,2.0,,,2023,1
LEC,27.0,0 days 00:01:38.814000,HARD,2.0,,,2023,1
LEC,28.0,0 days 00:01:38.618000,HARD,2.0,,,2023,1
LEC,29.0,0 days 00:01:38.447000,HARD,2.0,,,2023,1
LEC,30.0,0 days 00:01:38.390000,HARD,2.0,,,2023,1
LEC,31.0,0 days 00:01:38.746000,HARD,2.0,,,2023,1
LEC,32.0,0 days 00:01:38.948000,HARD,2.0,,,2023,1
LEC,33.0,0 days 00:01:41.323000,HARD,2.0,0 days 01:57:14.968000,,2023,1
LEC,34.0,0 days 00:01:59.477000,HARD,3.0,,0 days 01:57:39.468000,2023,1
LEC,35.0,0 days 00:01:38.073000,HARD,3.0,,,2023,1
LEC,36.0,0 days 00:01:37.313000,HARD,3.0,,,2023,1
LEC,37.0,0 days 00:01:37.170000,HARD,3.0,,,2023,1
LEC,38.0,0 days 00:01:37.170000,HARD,3.0,,,2023,1
LEC,39.0,0 days 00:01:37.287000,HARD,3.0,,,2023,1
LEC,40.0,,HARD,3.0,,,2023,1
STR,1.0,0 days 00:01:44.670000,SOFT,1.0,,,2023,1
STR,2.0,0 days 00:01:39.892000,SOFT,1.0,,,2023,1
STR,3.0,0 days 00:01:39.625000,SOFT,1.0,,,2023,1
STR,4.0,0 days 00:01:39.745000,SOFT,1.0,,,2023,1
STR,5.0,0 days 00:01:39.144000,SOFT,1.0,,,2023,1
STR,6.0,0 days 00:01:39.714000,SOFT,1.0,,,2023,1
STR,7.0,0 days 00:01:39.945000,SOFT,1.0,,,2023,1
STR,8.0,0 days 00:01:39.801000,SOFT,1.0,,,2023,1
STR,9.0,0 days 00:01:40.106000,SOFT,1.0,,,2023,1
STR,10.0,0 days 00:01:40.192000,SOFT,1.0,,,2023,1
STR,11.0,0 days 00:01:40.923000,SOFT,1.0,,,2023,1
STR,12.0,0 days 00:01:41.039000,SOFT,1.0,,,2023,1
STR,13.0,0 days 00:01:41.120000,SOFT,1.0,,,2023,1
STR,14.0,0 days 00:01:40.002000,SOFT,1.0,,,2023,1
STR,15.0,0 days 00:01:42.841000,SOFT,1.0,0 days 01:27:43.906000,,2023,1
STR,16.0,0 days 00:01:59.876000,HARD,2.0,,0 days 01:28:09.343000,2023,1
STR,17.0,0 days 00:01:37.507000,HARD,2.0,,,2023,1
STR,18.0,0 days 00:01:38.127000,HARD,2.0,,,2023,1
STR,19.0,0 days 00:01:38.587000,HARD,2.0,,,2023,1
STR,20.0,0 days 00:01:38.038000,HARD,2.0,,,2023,1
STR,21.0,0 days 00:01:38.273000,HARD,2.0,,,2023,1
STR,22.0,0 days 00:01:38.730000,HARD,2.0,,,2023,1
STR,23.0,0 days 00:01:38.295000,HARD,2.0,,,2023,1
STR,24.0,0 days 00:01:38.478000,HARD,2.0,,,2023,1
STR,25.0,0 days 00:01:38.250000,HARD,2.0,,,2023,1
STR,26.0,0 days 00:01:38.482000,HARD,2.0,,,2023,1
STR,27.0,0 days 00:01:39.021000,HARD,2.0,,,2023,1
STR,28.0,0 days 00:01:38.723000,HARD,2.0,,,2023,1
STR,29.0,0 days 00:01:38.710000,HARD,2.0,,,2023,1
STR,30.0,0 days 00:01:41.467000,HARD,2.0,0 days 01:52:44.504000,,2023,1
STR,31.0,0 days 00:01:57.063000,HARD,3.0,,0 days 01:53:09.128000,2023,1
STR,32.0,0 days 00:01:36.546000,HARD,3.0,,,2023,1
STR,33.0,0 days 00:01:37.210000,HARD,3.0,,,2023,1
STR,34.0,0 days 00:01:37.168000,HARD,3.0,,,2023,1
STR,35.0,0 days 00:01:37.521000,HARD,3.0,,,2023,1
STR,36.0,0 days 00:01:37.720000,HARD,3.0,,,2023,1
STR,37.0,0 days 00:01:37.680000,HARD,3.0,,,2023,1
STR,38.0,0 days 00:01:37.274000,HARD,3.0,,,2023,1
STR,39.0,0 days 00:01:37.456000,HARD,3.0,,,2023,1
STR,40.0,0 days 00:01:37.916000,HARD,3.0,,,2023,1
STR,41.0,0 days 00:02:06.809000,HARD,3.0,,,2023,1
STR,42.0,0 days 00:01:37.298000,HARD,3.0,,,2023,1
STR,43.0,0 days 00:01:37.304000,HARD,3.0,,,2023,1
STR,44.0,0 days 00:01:37.299000,HARD,3.0,,,2023,1
STR,45.0,0 days 00:01:37.222000,HARD,3.0,,,2023,1
STR,46.0,0 days 00:01:37.562000,HARD,3.0,,,2023,1
STR,47.0,0 days 00:01:37.257000,HARD,3.0,,,2023,1
STR,48.0,0 days 00:01:37.448000,HARD,3.0,,,2023,1
STR,49.0,0 days 00:01:37.551000,HARD,3.0,,,2023,1
STR,50.0,0 days 00:01:37.388000,HARD,3.0,,,2023,1
STR,51.0,0 days 00:01:37.866000,HARD,3.0,,,2023,1
STR,52.0,0 days 00:01:37.579000,HARD,3.0,,,2023,1
STR,53.0,0 days 00:01:38.379000,HARD,3.0,,,2023,1
STR,54.0,0 days 00:01:37.597000,HARD,3.0,,,2023,1
STR,55.0,0 days 00:01:37.701000,HARD,3.0,,,2023,1
STR,56.0,0 days 00:01:38.110000,HARD,3.0,,,2023,1
STR,57.0,0 days 00:01:37.991000,HARD,3.0,,,2023,1
SAR,1.0,0 days 00:01:46.855000,SOFT,1.0,,,2023,1
SAR,2.0,0 days 00:01:40.467000,SOFT,1.0,,,2023,1
SAR,3.0,0 days 00:01:40.349000,SOFT,1.0,,,2023,1
SAR,4.0,0 days 00:01:40.644000,SOFT,1.0,,,2023,1
SAR,5.0,0 days 00:01:40.902000,SOFT,1.0,,,2023,1
SAR,6.0,0 days 00:01:40.791000,SOFT,1.0,,,2023,1
SAR,7.0,0 days 00:01:40.892000,SOFT,1.0,,,2023,1
SAR,8.0,0 days 00:01:40.868000,SOFT,1.0,,,2023,1
SAR,9.0,0 days 00:01:40.908000,SOFT,1.0,,,2023,1
SAR,10.0,0 days 00:01:41.133000,SOFT,1.0,,,2023,1
SAR,11.0,0 days 00:01:41.532000,SOFT,1.0,,,2023,1
SAR,12.0,0 days 00:01:43.880000,SOFT,1.0,0 days 01:22:54.364000,,2023,1
SAR,13.0,0 days 00:02:00.255000,SOFT,2.0,,0 days 01:23:19.958000,2023,1
SAR,14.0,0 days 00:01:38.413000,SOFT,2.0,,,2023,1
SAR,15.0,0 days 00:01:39.033000,SOFT,2.0,,,2023,1
SAR,16.0,0 days 00:01:38.988000,SOFT,2.0,,,2023,1
SAR,17.0,0 days 00:01:39.439000,SOFT,2.0,,,2023,1
SAR,18.0,0 days 00:01:39.399000,SOFT,2.0,,,2023,1
SAR,19.0,0 days 00:01:39.220000,SOFT,2.0,,,2023,1
SAR,20.0,0 days 00:01:39.186000,SOFT,2.0,,,2023,1
SAR,21.0,0 days 00:01:39.612000,SOFT,2.0,,,2023,1
SAR,22.0,0 days 00:01:39.362000,SOFT,2.0,,,2023,1
SAR,23.0,0 days 00:01:39.692000,SOFT,2.0,,,2023,1
SAR,24.0,0 days 00:01:39.872000,SOFT,2.0,,,2023,1
SAR,25.0,0 days 00:01:39.834000,SOFT,2.0,,,2023,1
SAR,26.0,0 days 00:01:40.006000,SOFT,2.0,,,2023,1
SAR,27.0,0 days 00:01:39.602000,SOFT,2.0,,,2023,1
SAR,28.0,0 days 00:01:39.620000,SOFT,2.0,,,2023,1
SAR,29.0,0 days 00:01:39.673000,SOFT,2.0,,,2023,1
SAR,30.0,0 days 00:01:42.409000,SOFT,2.0,0 days 01:53:07.988000,,2023,1
SAR,31.0,0 days 00:01:59.303000,HARD,3.0,,0 days 01:53:33.675000,2023,1
SAR,32.0,0 days 00:01:37.613000,HARD,3.0,,,2023,1
SAR,33.0,0 days 00:01:37.862000,HARD,3.0,,,2023,1
SAR,34.0,0 days 00:01:37.902000,HARD,3.0,,,2023,1
SAR,35.0,0 days 00:01:38.029000,HARD,3.0,,,2023,1
SAR,36.0,0 days 00:01:37.717000,HARD,3.0,,,2023,1
SAR,37.0,0 days 00:01:37.831000,HARD,3.0,,,2023,1
SAR,38.0,0 days 00:01:38.015000,HARD,3.0,,,2023,1
SAR,39.0,0 days 00:01:37.971000,HARD,3.0,,,2023,1
SAR,40.0,0 days 00:01:53.753000,HARD,3.0,0 days 02:10:03.987000,,2023,1
SAR,41.0,0 days 00:02:05.614000,SOFT,4.0,,0 days 02:10:29.016000,2023,1
SAR,42.0,0 days 00:01:36.037000,SOFT,4.0,,,2023,1
SAR,43.0,0 days 00:01:36.801000,SOFT,4.0,,,2023,1
SAR,44.0,0 days 00:01:37.407000,SOFT,4.0,,,2023,1
SAR,45.0,0 days 00:01:37.462000,SOFT,4.0,,,2023,1
SAR,46.0,0 days 00:01:38.441000,SOFT,4.0,,,2023,1
SAR,47.0,0 days 00:01:37.227000,SOFT,4.0,,,2023,1
SAR,48.0,0 days 00:01:37.068000,SOFT,4.0,,,2023,1
SAR,49.0,0 days 00:01:37.225000,SOFT,4.0,,,2023,1
SAR,50.0,0 days 00:01:37.290000,SOFT,4.0,,,2023,1
