Driver,LapNumber,LapTime,Compound,Stint,PitInTime,PitOutTime,Year,Round
VER,33.0,0 days 00:01:28.046000,INTERMEDIATE,4.0,,,2025,1
VER,34.0,0 days 00:02:08.598000,INTERMEDIATE,4.0,0 days 02:09:24.559000,,2025,1
VER,35.0,0 days 00:02:04.508000,MEDIUM,5.0,,0 days 02:09:43.218000,2025,1
VER,36.0,0 days 00:01:56.334000,MEDIUM,5.0,,,2025,1
VER,37.0,,MEDIUM,5.0,,,2025,1
VER,38.0,0 days 00:02:17.910000,MEDIUM,5.0,,,2025,1
VER,39.0,0 days 00:02:12.714000,MEDIUM,5.0,,,2025,1
VER,40.0,0 days 00:02:11.498000,MEDIUM,5.0,,,2025,1
VER,41.0,0 days 00:02:12.004000,MEDIUM,5.0,,,2025,1
VER,42.0,0 days 00:01:25.317000,MEDIUM,5.0,,,2025,1
VER,43.0,0 days 00:01:23.081000,MEDIUM,5.0,,,2025,1
VER,44.0,0 days 00:01:26.789000,MEDIUM,5.0,,,2025,1
VER,45.0,0 days 00:01:32.874000,MEDIUM,5.0,,,2025,1
VER,46.0,0 days 00:01:52.606000,MEDIUM,5.0,0 days 02:32:42.968000,,2025,1
VER,47.0,0 days 00:02:07.213000,INTERMEDIATE,6.0,,0 days 02:33:01.788000,2025,1
VER,48.0,0 days 00:02:02.406000,INTERMEDIATE,6.0,,,2025,1
VER,49.0,0 days 00:02:24.892000,INTERMEDIATE,6.0,,,2025,1
VER,50.0,0 days 00:02:22.085000,INTERMEDIATE,6.0,,,2025,1
VER,51.0,0 days 00:02:13.879000,INTERMEDIATE,6.0,,,2025,1
VER,52.0,0 days 00:01:33.864000,INTERMEDIATE,6.0,,,2025,1
VER,53.0,0 days 00:01:30.859000,INTERMEDIATE,6.0,,,2025,1
VER,54.0,0 days 00:01:29.100000,INTERMEDIATE,6.0,,,2025,1
VER,55.0,0 days 00:01:28.538000,INTERMEDIATE,6.0,,,2025,1
VER,56.0,0 days 00:01:27.921000,INTERMEDIATE,6.0,,,2025,1
VER,57.0,0 days 00:01:27.400000,INTERMEDIATE,6.0,,,2025,1
GAS,1.0,0 days 00:02:14.132000,INTERMEDIATE,1.0,,,2025,1
GAS,2.0,,INTERMEDIATE,1.0,0 days 01:15:53.611000,,2025,1
GAS,3.0,,INTERMEDIATE,2.0,0 days 01:18:36.076000,0 days 01:16:08.591000,2025,1
GAS,4.0,,INTERMEDIATE,3.0,0 days 01:21:12.398000,0 days 01:18:51.914000,2025,1
GAS,5.0,0 days 00:02:21.360000,INTERMEDIATE,4.0,,0 days 01:21:27.130000,2025,1
GAS,6.0,0 days 00:02:19.952000,INTERMEDIATE,4.0,,,2025,1
GAS,7.0,0 days 00:02:06.733000,INTERMEDIATE,4.0,,,2025,1
GAS,8.0,0 days 00:01:38.441000,INTERMEDIATE,4.0,,,2025,1
GAS,9.0,0 days 00:01:36.062000,INTERMEDIATE,4.0,,,2025,1
GAS,10.0,0 days 00:01:35.527000,INTERMEDIATE,4.0,,,2025,1
GAS,11.0,0 days 00:01:34.702000,INTERMEDIATE,4.0,,,2025,1
GAS,12.0,0 days 00:01:34.227000,INTERMEDIATE,4.0,,,2025,1
GAS,13.0,0 days 00:01:33.275000,INTERMEDIATE,4.0,,,2025,1
GAS,14.0,0 days 00:01:32.859000,INTERMEDIATE,4.0,,,2025,1
GAS,15.0,0 days 00:01:32.744000,INTERMEDIATE,4.0,,,2025,1
GAS,16.0,0 days 00:01:32.445000,INTERMEDIATE,4.0,,,2025,1
GAS,17.0,0 days 00:01:32.795000,INTERMEDIATE,4.0,,,2025,1
GAS,18.0,0 days 00:01:33.124000,INTERMEDIATE,4.0,,,2025,1
GAS,19.0,0 days 00:01:32.462000,INTERMEDIATE,4.0,,,2025,1
GAS,20.0,0 days 00:01:32.327000,INTERMEDIATE,4.0,,,2025,1
GAS,21.0,0 days 00:01:32.323000,INTERMEDIATE,4.0,,,2025,1
GAS,22.0,0 days 00:01:32.355000,INTERMEDIATE,4.0,,,2025,1
GAS,23.0,0 days 00:01:32.438000,INTERMEDIATE,4.0,,,2025,1
GAS,24.0,0 days 00:01:32.035000,INTERMEDIATE,4.0,,,2025,1
GAS,25.0,0 days 00:01:31.622000,INTERMEDIATE,4.0,,,2025,1
GAS,26.0,0 days 00:01:30.928000,INTERMEDIATE,4.0,,,2025,1
GAS,27.0,0 days 00:01:30.635000,INTERMEDIATE,4.0,,,2025,1
GAS,28.0,0 days 00:01:30.382000,INTERMEDIATE,4.0,,,2025,1
GAS,29.0,0 days 00:01:30.051000,INTERMEDIATE,4.0,,,2025,1
GAS,30.0,0 days 00:01:30.124000,INTERMEDIATE,4.0,,,2025,1
GAS,31.0,0 days 00:01:29.299000,INTERMEDIATE,4.0,,,2025,1
GAS,32.0,0 days 00:01:29.383000,INTERMEDIATE,4.0,,,2025,1
GAS,33.0,0 days 00:01:51.300000,INTERMEDIATE,4.0,0 days 02:08:17.990000,,2025,1
GAS,34.0,0 days 00:02:25.049000,HARD,5.0,,0 days 02:08:37.599000,2025,1
GAS,35.0,0 days 00:01:45.531000,HARD,5.0,,,2025,1
GAS,36.0,0 days 00:01:41.620000,HARD,5.0,,,2025,1
GAS,37.0,0 days 00:02:07.218000,HARD,5.0,,,2025,1
GAS,38.0,0 days 00:02:19.376000,HARD,5.0,,,2025,1
GAS,39.0,0 days 00:02:11.226000,HARD,5.0,,,2025,1
GAS,40.0,0 days 00:02:10.476000,HARD,5.0,,,2025,1
GAS,41.0,0 days 00:02:06.368000,HARD,5.0,,,2025,1
GAS,42.0,0 days 00:01:27.942000,HARD,5.0,,,2025,1
GAS,43.0,0 days 00:01:25.020000,HARD,5.0,,,2025,1
GAS,44.0,0 days 00:01:28.332000,HARD,5.0,,,2025,1
GAS,45.0,0 days 00:01:32.969000,HARD,5.0,,,2025,1
GAS,46.0,0 days 00:01:56.069000,HARD,5.0,0 days 02:32:55.194000,,2025,1
GAS,47.0,0 days 00:02:06.740000,INTERMEDIATE,6.0,,0 days 02:33:14.929000,2025,1
GAS,48.0,0 days 00:02:01.785000,INTERMEDIATE,6.0,,,2025,1
GAS,49.0,0 days 00:02:24.669000,INTERMEDIATE,6.0,,,2025,1
GAS,50.0,0 days 00:02:17.754000,INTERMEDIATE,6.0,,,2025,1
GAS,51.0,0 days 00:02:11.745000,INTERMEDIATE,6.0,,,2025,1
GAS,52.0,0 days 00:01:36.326000,INTERMEDIATE,6.0,,,2025,1
GAS,53.0,0 days 00:01:32.297000,INTERMEDIATE,6.0,,,2025,1
GAS,54.0,0 days 00:01:34.967000,INTERMEDIATE,6.0,,,2025,1
GAS,55.0,0 days 00:01:32.316000,INTERMEDIATE,6.0,,,2025,1
GAS,56.0,0 days 00:01:30.866000,INTERMEDIATE,6.0,,,2025,1
GAS,57.0,0 days 00:01:31.312000,INTERMEDIATE,6.0,,,2025,1
ANT,1.0,0 days 00:02:22.352000,INTERMEDIATE,1.0,,,2025,1
ANT,2.0,,INTERMEDIATE,1.0,0 days 01:16:01.429000,,2025,1
ANT,3.0,,INTERMEDIATE,2.0,0 days 01:18:43.529000,0 days 01:16:16.265000,2025,1
ANT,4.0,,INTERMEDIATE,3.0,0 days 01:21:21.148000,0 days 01:18:59.964000,2025,1
ANT,5.0,0 days 00:02:19.163000,INTERMEDIATE,4.0,,0 days 01:21:35.283000,2025,1
ANT,6.0,0 days 00:02:21.111000,INTERMEDIATE,4.0,,,2025,1
ANT,7.0,0 days 00:02:03.412000,INTERMEDIATE,4.0,,,2025,1
ANT,8.0,0 days 00:01:38.729000,INTERMEDIATE,4.0,,,2025,1
ANT,9.0,0 days 00:01:36.312000,INTERMEDIATE,4.0,,,2025,1
ANT,10.0,0 days 00:01:35.270000,INTERMEDIATE,4.0,,,2025,1
ANT,11.0,0 days 00:01:34.678000,INTERMEDIATE,4.0,,,2025,1
ANT,12.0,0 days 00:01:35.385000,INTERMEDIATE,4.0,,,2025,1
ANT,13.0,0 days 00:01:33.697000,INTERMEDIATE,4.0,,,2025,1
ANT,14.0,0 days 00:01:33.802000,INTERMEDIATE,4.0,,,2025,1
ANT,15.0,0 days 00:01:32.212000,INTERMEDIATE,4.0,,,2025,1
ANT,16.0,0 days 00:01:37.326000,INTERMEDIATE,4.0,,,2025,1
ANT,17.0,0 days 00:01:32.312000,INTERMEDIATE,4.0,,,2025,1
ANT,18.0,0 days 00:01:32.181000,INTERMEDIATE,4.0,,,2025,1
ANT,19.0,0 days 00:01:31.942000,INTERMEDIATE,4.0,,,2025,1
ANT,20.0,0 days 00:01:31.319000,INTERMEDIATE,4.0,,,2025,1
ANT,21.0,0 days 00:01:31.042000,INTERMEDIATE,4.0,,,2025,1
ANT,22.0,0 days 00:01:31.887000,INTERMEDIATE,4.0,,,2025,1
ANT,23.0,0 days 00:01:31.324000,INTERMEDIATE,4.0,,,2025,1
ANT,24.0,0 days 00:01:30.822000,INTERMEDIATE,4.0,,,2025,1
ANT,25.0,0 days 00:01:30.706000,INTERMEDIATE,4.0,,,2025,1
ANT,26.0,0 days 00:01:31.299000,INTERMEDIATE,4.0,,,2025,1
ANT,27.0,0 days 00:01:30.463000,INTERMEDIATE,4.0,,,2025,1
ANT,28.0,0 days 00:01:30.716000,INTERMEDIATE,4.0,,,2025,1
ANT,29.0,0 days 00:01:29.919000,INTERMEDIATE,4.0,,,2025,1
ANT,30.0,0 days 00:01:29.794000,INTERMEDIATE,4.0,,,2025,1
ANT,31.0,0 days 00:01:29.245000,INTERMEDIATE,4.0,,,2025,1
ANT,32.0,0 days 00:01:29.032000,INTERMEDIATE,4.0,,,2025,1
ANT,33.0,0 days 00:01:52.635000,INTERMEDIATE,4.0,0 days 02:08:23.095000,,2025,1
ANT,34.0,0 days 00:02:22.596000,HARD,5.0,,0 days 02:08:42.155000,2025,1
ANT,35.0,0 days 00:01:44.670000,HARD,5.0,,,2025,1
ANT,36.0,0 days 00:01:41.655000,HARD,5.0,,,2025,1
ANT,37.0,0 days 00:02:07.298000,HARD,5.0,,,2025,1
ANT,38.0,0 days 00:02:19.681000,HARD,5.0,,,2025,1
ANT,39.0,0 days 00:02:11.642000,HARD,5.0,,,2025,1
ANT,40.0,0 days 00:02:09.615000,HARD,5.0,,,2025,1
ANT,41.0,0 days 00:02:06.220000,HARD,5.0,,,2025,1
ANT,42.0,0 days 00:01:27.505000,HARD,5.0,,,2025,1
ANT,43.0,0 days 00:01:24.901000,HARD,5.0,,,2025,1
ANT,44.0,0 days 00:01:48.276000,HARD,5.0,0 days 02:29:44.044000,,2025,1
ANT,45.0,0 days 00:01:35.593000,INTERMEDIATE,6.0,,0 days 02:30:06.012000,2025,1
ANT,46.0,0 days 00:01:30.780000,INTERMEDIATE,6.0,,,2025,1
ANT,47.0,0 days 00:02:05.750000,INTERMEDIATE,6.0,,,2025,1
ANT,48.0,0 days 00:01:58.429000,INTERMEDIATE,6.0,,,2025,1
ANT,49.0,0 days 00:02:24.964000,INTERMEDIATE,6.0,,,2025,1
ANT,50.0,0 days 00:02:20.284000,INTERMEDIATE,6.0,,,2025,1
ANT,51.0,0 days 00:02:12.971000,INTERMEDIATE,6.0,,,2025,1
ANT,52.0,0 days 00:01:35.008000,INTERMEDIATE,6.0,,,2025,1
ANT,53.0,0 days 00:01:31.398000,INTERMEDIATE,6.0,,,2025,1
ANT,54.0,0 days 00:01:30.562000,INTERMEDIATE,6.0,,,2025,1
ANT,55.0,0 days 00:01:30.602000,INTERMEDIATE,6.0,,,2025,1
ANT,56.0,0 days 00:01:28.149000,INTERMEDIATE,6.0,,,2025,1
ANT,57.0,0 days 00:01:28.650000,INTERMEDIATE,6.0,,,2025,1
ALO,1.0,0 days 00:02:17.178000,INTERMEDIATE,1.0,,,2025,1
ALO,2.0,,INTERMEDIATE,1.0,0 days 01:15:54.830000,,2025,1
ALO,3.0,,INTERMEDIATE,2.0,0 days 01:18:37.191000,0 days 01:16:10.400000,2025,1
ALO,4.0,,INTERMEDIATE,3.0,0 days 01:21:13.968000,0 days 01:18:53.529000,2025,1
ALO,5.0,0 days 00:02:22.181000,INTERMEDIATE,4.0,,0 days 01:21:29.030000,2025,1
ALO,6.0,0 days 00:02:19.493000,INTERMEDIATE,4.0,,,2025,1
ALO,7.0,0 days 00:02:05.594000,INTERMEDIATE,4.0,,,2025,1
ALO,8.0,0 days 00:01:38.354000,INTERMEDIATE,4.0,,,2025,1
ALO,9.0,0 days 00:01:36.267000,INTERMEDIATE,4.0,,,2025,1
ALO,10.0,0 days 00:01:35.569000,INTERMEDIATE,4.0,,,2025,1
ALO,11.0,0 days 00:01:35.300000,INTERMEDIATE,4.0,,,2025,1
ALO,12.0,0 days 00:01:34.076000,INTERMEDIATE,4.0,,,2025,1
ALO,13.0,0 days 00:01:33.515000,INTERMEDIATE,4.0,,,2025,1
ALO,14.0,0 days 00:01:32.664000,INTERMEDIATE,4.0,,,2025,1
ALO,15.0,0 days 00:01:32.324000,INTERMEDIATE,4.0,,,2025,1
ALO,16.0,0 days 00:01:32.521000,INTERMEDIATE,4.0,,,2025,1
ALO,17.0,0 days 00:01:32.966000,INTERMEDIATE,4.0,,,2025,1
ALO,18.0,0 days 00:01:32.698000,INTERMEDIATE,4.0,,,2025,1
ALO,19.0,0 days 00:01:32.280000,INTERMEDIATE,4.0,,,2025,1
ALO,20.0,0 days 00:01:32.610000,INTERMEDIATE,4.0,,,2025,1
ALO,21.0,0 days 00:01:32.545000,INTERMEDIATE,4.0,,,2025,1
ALO,22.0,0 days 00:01:33.282000,INTERMEDIATE,4.0,,,2025,1
ALO,23.0,0 days 00:01:32.510000,INTERMEDIATE,4.0,,,2025,1
ALO,24.0,0 days 00:01:31.665000,INTERMEDIATE,4.0,,,2025,1
ALO,25.0,0 days 00:01:31.761000,INTERMEDIATE,4.0,,,2025,1
ALO,26.0,0 days 00:01:31.343000,INTERMEDIATE,4.0,,,2025,1
ALO,27.0,0 days 00:01:30.895000,INTERMEDIATE,4.0,,,2025,1
ALO,28.0,0 days 00:01:30.652000,INTERMEDIATE,4.0,,,2025,1
ALO,29.0,0 days 00:01:29.718000,INTERMEDIATE,4.0,,,2025,1
ALO,30.0,0 days 00:01:29.374000,INTERMEDIATE,4.0,,,2025,1
ALO,31.0,0 days 00:01:28.850000,INTERMEDIATE,4.0,,,2025,1
ALO,32.0,0 days 00:01:28.819000,INTERMEDIATE,4.0,,,2025,1
ALO,33.0,,INTERMEDIATE,4.0,,,2025,1
LEC,1.0,0 days 00:02:08.480000,INTERMEDIATE,1.0,,,2025,1
LEC,2.0,,INTERMEDIATE,1.0,0 days 01:15:44.366000,,2025,1
LEC,3.0,,INTERMEDIATE,2.0,0 days 01:18:26.003000,0 days 01:15:58.544000,2025,1
LEC,4.0,,INTERMEDIATE,3.0,0 days 01:21:02.246000,0 days 01:18:40.624000,2025,1
LEC,5.0,0 days 00:02:22.597000,INTERMEDIATE,4.0,,0 days 01:21:16.471000,2025,1
LEC,6.0,0 days 00:02:18.850000,INTERMEDIATE,4.0,,,2025,1
LEC,7.0,0 days 00:02:13.209000,INTERMEDIATE,4.0,,,2025,1
LEC,8.0,0 days 00:01:38.190000,INTERMEDIATE,4.0,,,2025,1
LEC,9.0,0 days 00:01:34.933000,INTERMEDIATE,4.0,,,2025,1
LEC,10.0,0 days 00:01:33.539000,INTERMEDIATE,4.0,,,2025,1
LEC,11.0,0 days 00:01:34.251000,INTERMEDIATE,4.0,,,2025,1
LEC,12.0,0 days 00:01:33.536000,INTERMEDIATE,4.0,,,2025,1
LEC,13.0,0 days 00:01:32.198000,INTERMEDIATE,4.0,,,2025,1
LEC,14.0,0 days 00:01:32.448000,INTERMEDIATE,4.0,,,2025,1
LEC,15.0,0 days 00:01:31.846000,INTERMEDIATE,4.0,,,2025,1
LEC,16.0,0 days 00:01:31.832000,INTERMEDIATE,4.0,,,2025,1
LEC,17.0,0 days 00:01:32.502000,INTERMEDIATE,4.0,,,2025,1
LEC,18.0,0 days 00:01:32.614000,INTERMEDIATE,4.0,,,2025,1
LEC,19.0,0 days 00:01:31.861000,INTERMEDIATE,4.0,,,2025,1
LEC,20.0,0 days 00:01:31.756000,INTERMEDIATE,4.0,,,2025,1
LEC,21.0,0 days 00:01:31.159000,INTERMEDIATE,4.0,,,2025,1
LEC,22.0,0 days 00:01:30.695000,INTERMEDIATE,4.0,,,2025,1
LEC,23.0,0 days 00:01:31.551000,INTERMEDIATE,4.0,,,2025,1
LEC,24.0,0 days 00:01:30.732000,INTERMEDIATE,4.0,,,2025,1
LEC,25.0,0 days 00:01:30.251000,INTERMEDIATE,4.0,,,2025,1
LEC,26.0,0 days 00:01:30.340000,INTERMEDIATE,4.0,,,2025,1
LEC,27.0,0 days 00:01:30.563000,INTERMEDIATE,4.0,,,2025,1
LEC,28.0,0 days 00:01:29.723000,INTERMEDIATE,4.0,,,2025,1
LEC,29.0,0 days 00:01:29.492000,INTERMEDIATE,4.0,,,2025,1
LEC,30.0,0 days 00:01:29.367000,INTERMEDIATE,4.0,,,2025,1
LEC,31.0,0 days 00:01:29.546000,INTERMEDIATE,4.0,,,2025,1
LEC,32.0,0 days 00:01:29.337000,INTERMEDIATE,4.0,,,2025,1
LEC,33.0,0 days 00:01:33.966000,INTERMEDIATE,4.0,,,2025,1
LEC,34.0,0 days 00:02:13.905000,INTERMEDIATE,4.0,0 days 02:09:55.018000,,2025,1
LEC,35.0,0 days 00:02:06.872000,HARD,5.0,,0 days 02:10:13.161000,2025,1
LEC,36.0,0 days 00:01:42.406000,HARD,5.0,,,2025,1
LEC,37.0,0 days 00:02:28.223000,HARD,5.0,,,2025,1
LEC,38.0,0 days 00:02:19.475000,HARD,5.0,,,2025,1
LEC,39.0,0 days 00:02:11.723000,HARD,5.0,,,2025,1
LEC,40.0,0 days 00:02:11.985000,HARD,5.0,,,2025,1
LEC,41.0,0 days 00:02:08.829000,HARD,5.0,,,2025,1
LEC,42.0,0 days 00:01:26.831000,HARD,5.0,,,2025,1
LEC,43.0,0 days 00:01:25.271000,HARD,5.0,,,2025,1
LEC,44.0,0 days 00:01:36.363000,HARD,5.0,,,2025,1
LEC,45.0,0 days 00:01:31.269000,HARD,5.0,,,2025,1
LEC,46.0,0 days 00:01:36.429000,HARD,5.0,,,2025,1
LEC,47.0,,HARD,5.0,0 days 02:35:06.901000,,2025,1
LEC,48.0,0 days 00:01:56.044000,INTERMEDIATE,6.0,,0 days 02:35:31.368000,2025,1
LEC,49.0,0 days 00:02:22.777000,INTERMEDIATE,6.0,,,2025,1
LEC,50.0,0 days 00:02:19.782000,INTERMEDIATE,6.0,,,2025,1
LEC,51.0,0 days 00:02:07.996000,INTERMEDIATE,6.0,,,2025,1
LEC,52.0,0 days 00:01:36.380000,INTERMEDIATE,6.0,,,2025,1
LEC,53.0,0 days 00:01:32.731000,INTERMEDIATE,6.0,,,2025,1
LEC,54.0,0 days 00:01:31.082000,INTERMEDIATE,6.0,,,2025,1
LEC,55.0,0 days 00:01:29.975000,INTERMEDIATE,6.0,,,2025,1
LEC,56.0,0 days 00:01:29.801000,INTERMEDIATE,6.0,,,2025,1
LEC,57.0,0 days 00:01:30.964000,INTERMEDIATE,6.0,,,2025,1
STR,1.0,0 days 00:02:19.485000,INTERMEDIATE,1.0,,,2025,1
STR,2.0,,INTERMEDIATE,1.0,0 days 01:15:57.307000,,2025,1
STR,3.0,,INTERMEDIATE,2.0,0 days 01:18:40.020000,0 days 01:16:13.028000,2025,1
STR,4.0,,INTERMEDIATE,3.0,0 days 01:21:17.105000,0 days 01:18:56.155000,2025,1
STR,5.0,0 days 00:02:20.409000,INTERMEDIATE,4.0,,0 days 01:21:31.574000,2025,1
STR,6.0,0 days 00:02:20.973000,INTERMEDIATE,4.0,,,2025,1
STR,7.0,0 days 00:02:04.687000,INTERMEDIATE,4.0,,,2025,1
STR,8.0,0 days 00:01:38.664000,INTERMEDIATE,4.0,,,2025,1
STR,9.0,0 days 00:01:36.253000,INTERMEDIATE,4.0,,,2025,1
STR,10.0,0 days 00:01:35.140000,INTERMEDIATE,4.0,,,2025,1
STR,11.0,0 days 00:01:34.972000,INTERMEDIATE,4.0,,,2025,1
STR,12.0,0 days 00:01:34.426000,INTERMEDIATE,4.0,,,2025,1
STR,13.0,0 days 00:01:33.899000,INTERMEDIATE,4.0,,,2025,1
STR,14.0,0 days 00:01:33.097000,INTERMEDIATE,4.0,,,2025,1
STR,15.0,0 days 00:01:32.382000,INTERMEDIATE,4.0,,,2025,1
STR,16.0,0 days 00:01:32.554000,INTERMEDIATE,4.0,,,2025,1
STR,17.0,0 days 00:01:33.388000,INTERMEDIATE,4.0,,,2025,1
STR,18.0,0 days 00:01:33.631000,INTERMEDIATE,4.0,,,2025,1
STR,19.0,0 days 00:01:32.684000,INTERMEDIATE,4.0,,,2025,1
STR,20.0,0 days 00:01:32.580000,INTERMEDIATE,4.0,,,2025,1
STR,21.0,0 days 00:01:32.429000,INTERMEDIATE,4.0,,,2025,1
STR,22.0,0 days 00:01:34.269000,INTERMEDIATE,4.0,,,2025,1
STR,23.0,0 days 00:01:32.643000,INTERMEDIATE,4.0,,,2025,1
STR,24.0,0 days 00:01:32.102000,INTERMEDIATE,4.0,,,2025,1
STR,25.0,0 days 00:01:32.092000,INTERMEDIATE,4.0,,,2025,1
STR,26.0,0 days 00:01:31.547000,INTERMEDIATE,4.0,,,2025,1
STR,27.0,0 days 00:01:31.408000,INTERMEDIATE,4.0,,,2025,1
STR,28.0,0 days 00:01:30.725000,INTERMEDIATE,4.0,,,2025,1
STR,29.0,0 days 00:01:30.935000,INTERMEDIATE,4.0,,,2025,1
STR,30.0,0 days 00:01:30.853000,INTERMEDIATE,4.0,,,2025,1
STR,31.0,0 days 00:01:31.077000,INTERMEDIATE,4.0,,,2025,1
STR,32.0,0 days 00:01:30.657000,INTERMEDIATE,4.0,,,2025,1
STR,33.0,0 days 00:02:02.766000,INTERMEDIATE,4.0,0 days 02:08:44.912000,,2025,1
STR,34.0,0 days 00:02:04.993000,HARD,5.0,,0 days 02:09:03.663000,2025,1
STR,35.0,0 days 00:01:45.462000,HARD,5.0,,,2025,1
STR,36.0,0 days 00:01:39.850000,HARD,5.0,,,2025,1
STR,37.0,0 days 00:02:06.301000,HARD,5.0,,,2025,1
STR,38.0,0 days 00:02:20.070000,HARD,5.0,,,2025,1
STR,39.0,0 days 00:02:11.900000,HARD,5.0,,,2025,1
STR,40.0,0 days 00:02:09.900000,HARD,5.0,,,2025,1
STR,41.0,0 days 00:02:04.101000,HARD,5.0,,,2025,1
STR,42.0,0 days 00:01:27.301000,HARD,5.0,,,2025,1
STR,43.0,0 days 00:01:25.538000,HARD,5.0,,,2025,1
STR,44.0,0 days 00:01:44.738000,HARD,5.0,0 days 02:29:44.983000,,2025,1
STR,45.0,0 days 00:01:37.256000,INTERMEDIATE,6.0,,0 days 02:30:03.907000,2025,1
STR,46.0,0 days 00:01:32.361000,INTERMEDIATE,6.0,,,2025,1
STR,47.0,0 days 00:02:05.678000,INTERMEDIATE,6.0,,,2025,1
STR,48.0,0 days 00:01:59.297000,INTERMEDIATE,6.0,,,2025,1
STR,49.0,0 days 00:02:25.123000,INTERMEDIATE,6.0,,,2025,1
STR,50.0,0 days 00:02:19.570000,INTERMEDIATE,6.0,,,2025,1
STR,51.0,0 days 00:02:13.847000,INTERMEDIATE,6.0,,,2025,1
STR,52.0,0 days 00:01:35.395000,INTERMEDIATE,6.0,,,2025,1
STR,53.0,0 days 00:01:31.558000,INTERMEDIATE,6.0,,,2025,1
STR,54.0,0 days 00:01:30.794000,INTERMEDIATE,6.0,,,2025,1
STR,55.0,0 days 00:01:30.387000,INTERMEDIATE,6.0,,,2025,1
STR,56.0,0 days 00:01:30.323000,INTERMEDIATE,6.0,,,2025,1
STR,57.0,0 days 00:01:30.957000,INTERMEDIATE,6.0,,,2025,1
TSU,1.0,0 days 00:02:10.655000,INTERMEDIATE,1.0,,,2025,1
TSU,2.0,,INTERMEDIATE,1.0,0 days 01:15:46.618000,,2025,1
TSU,3.0,,INTERMEDIATE,2.0,0 days 01:18:29.345000,0 days 01:16:01.530000,2025,1
TSU,4.0,,INTERMEDIATE,3.0,0 days 01:21:06.137000,0 days 01:18:44.490000,2025,1
TSU,5.0,0 days 00:02:21.441000,INTERMEDIATE,4.0,,0 days 01:21:19.691000,2025,1
TSU,6.0,0 days 00:02:19.381000,INTERMEDIATE,4.0,,,2025,1
TSU,7.0,0 days 00:02:11.451000,INTERMEDIATE,4.0,,,2025,1
TSU,8.0,0 days 00:01:38.464000,INTERMEDIATE,4.0,,,2025,1
TSU,9.0,0 days 00:01:35.409000,INTERMEDIATE,4.0,,,2025,1
TSU,10.0,0 days 00:01:34.433000,INTERMEDIATE,4.0,,,2025,1
TSU,11.0,0 days 00:01:34.136000,INTERMEDIATE,4.0,,,2025,1
TSU,12.0,0 days 00:01:33.273000,INTERMEDIATE,4.0,,,2025,1
